mineral_name,mineral_group,mineral_frequency,sample_label,rock_name,classification,latitude,longitude,doi/ref,igsn,analytical_method,data_source,SiO2,TiO2,Al2O3,FeO,MnO,MgO,Cr2O3,Fe2O3,CaO,Na2O,K2O,P2O5,NiO,BaO,CO2,SO3,SO2,PbO,SrO,ZrO2,Nb2O5,B2O3,WO3,As2O5,ZnO,MoO3,CuO,CdO,Mn2O3,Cu2O,SnO,BeO,SnO2,H2O,F,Cl,Si,Ti,Al,Fe,S,C,Cu,Pb,Zn,Co,Ni,As,Ag,Sb,Hg,Bi,Te,Mo,Mn,Mg,Ca,Na,K,Cr,Sr,Ba,Y2O3,Sc2O3,La2O3,Ce2O3,Pr2O3,Nd2O3,Sm2O3,Gd2O3,Dy2O3,ThO2,UO2,Tb2O3,V2O5,Li,PbO2,TeO2,V2O3,MnO2,Li2O,Cs2O,GeO2,Rb2O,NH42O,Ti2O3
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.74,,,,18.9,5.24,,,,,,,,,,,,,,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.95,,,,19.45,5.22,,,,,,,,,,,,,,51.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.87,,,,19.3,5.19,,,,,,,,,,,,,,51.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,24.13,,,,19.09,5.3,,,,,,,,,,,,,,50.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.87,,,,18.91,5.33,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.81,,,,19.13,5.26,,,,,,,,,,,,,,51.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,24.33,,,,18.74,5.24,,,,,,,,,,,,,,50.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.94,,,,19.18,5.34,,,,,,,,,,,,,,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.8,,,,18.95,5.28,,,,,,,,,,,,,,52.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,24.43,,,,19.37,5.25,,,,,,,,,,,,,,51.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,24.14,,,,18.99,5.34,,,,,,,,,,,,,,51.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,24,,,,19.08,5.2,,,,,,,,,,,,,,51.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.99,,,,18.77,5.29,,,,,,,,,,,,,,52.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.73,,,,18.91,5.23,,,,,,,,,,,,,,50.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manganberzeliite,phosphate,,,,,,,,,,Synthetic Data,,,,,23.85,,,,19.32,5.36,,,,,,,,,,,,,,52.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.95,,,,,,63.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1,,,,,,64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.65,,,,,,65.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,65.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.35,,,,,,65.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83,,,,,,63.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.05,,,,,,64.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.93,,,,,,64.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.43,,,,,,64.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.54,,,,,,63.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.85,,,,,,63.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.4,,,,,,65.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69,,,,,,63.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,64.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.93,,,,,,63.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.71,,,,,,65.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.69,,,,,,64.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.91,,,,,,64.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.98,,,,,,64.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
millerite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.42,,,,,,64.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.53,,,,,,23.36,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.77,,,,,,23.54,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.68,,,,,,23.63,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.35,,,,,,22.74,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.31,,,,,,23.42,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.53,,,,,,23.62,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.26,,,,,,23.04,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.56,,,,,,22.86,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.31,,,,,,23.16,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.24,,,,,,23,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.55,,,,,,23.54,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.92,,,,,,23.29,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.84,,,,,,23.07,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.75,,,,,,23.22,,,,,,,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.72,,,,,,23.46,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.78,,,,,,23.58,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.36,,,,,,23.62,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,73.96,,,,,,22.95,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,74.74,,,,,,23.31,,,,,,,,,,,,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mimetite,arsenate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,75.41,,,,,,23.45,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.78,,,,,,,,,,,,,60.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.83,,,,,,,,,,,,,60.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.11,,,,,,,,,,,,,60.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.13,,,,,,,,,,,,,60.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.47,,,,,,,,,,,,,60.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.44,,,,,,,,,,,,,60.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.74,,,,,,,,,,,,,59.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.04,,,,,,,,,,,,,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62,,,,,,,,,,,,,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.97,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.04,,,,,,,,,,,,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.83,,,,,,,,,,,,,61.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.12,,,,,,,,,,,,,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.39,,,,,,,,,,,,,60.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24,,,,,,,,,,,,,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.44,,,,,,,,,,,,,59.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61,,,,,,,,,,,,,59.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.46,,,,,,,,,,,,,60.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molybdenite,sulfide,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43,,,,,,,,,,,,,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.27,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.82,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.61,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.88,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.34,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.18,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.74,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.03,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.67,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.69,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.3,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.19,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.42,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.24,,,,,,,,,,,,,,,,,,,,
monazite,phosphate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,30.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.79,,,,,,,,,,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.81,,,,,,,,,20,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.71,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,56.08,,,,,,,,,19.51,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.44,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,56.21,,,,,,,,,20.09,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,54.43,,,,,,,,,20,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,54.95,,,,,,,,,19.65,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,56.38,,,,,,,,,19.71,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,56.02,,,,,,,,,19.6,,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.44,,,,,,,,,19.53,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.63,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.5,,,,,,,,,19.94,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.99,,,,,,,,,19.38,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.48,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.55,,,,,,,,,19.89,,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.18,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.21,,,,,,,,,19.48,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.52,,,,,,,,,19.91,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.57,,,,,,,,,19.49,,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.83,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.54,,,,,,,,,19.63,,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.93,,,,,,,,,,,
mottramite,vanadate,,,,,,,,,,Synthetic Data,,,,,,,,,,,,,,,,,,55.44,,,,,,,,,19.61,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91,,,,,,,,,,,
